Fecha,Nombre,Edad,Genero,Talla,Seccion,Localizacion,Agregar Producto,Iniciar Pago,Compra Confirmada
2024-04-19 10:36:18.873392948,Michael Mclaughlin,48,mujer,,,Japon,False,False,False
2024-04-19 10:51:30.708713879,Bruce Wiggins,43,mujer,,,Japon,False,False,False
2024-04-19 10:52:23.291735375,Jessica Gonzalez,36,mujer,,,China,False,False,False
2024-04-19 10:54:49.179117747,Roy Ross,46,mujer,,,Japon,False,False,False
2024-04-19 10:59:30.815060711,Rebecca Hayes,48,hombre,,,China,False,False,False
2024-04-19 11:02:10.126235170,Caroline Owens MD,54,hombre,,,Japon,False,False,False
2024-04-19 11:02:14.709868602,Tyler Wright,32,mujer,,,China,False,False,False
2024-04-19 11:05:51.620988861,Michael Duffy,50,mujer,46,hombre,China,True,False,False
2024-04-19 11:08:08.995730481,Jody Carpenter,38,mujer,,,Reino Unido,False,False,False
2024-04-19 11:09:03.109576255,Jill Perez,49,mujer,,,China,False,False,False
2024-04-19 11:10:22.482347807,Brian Williams,39,mujer,,,China,False,False,False
2024-04-19 11:11:31.005710736,Natalie Caldwell,28,mujer,,,Japon,False,False,False
2024-04-19 11:15:39.074659512,Brian Moreno,24,hombre,44,hombre,EEUU,True,False,False
2024-04-19 11:16:04.471784834,Kevin Winters,33,mujer,,,EEUU,False,False,False
2024-04-19 11:19:52.124707003,Michael Morales,42,mujer,,,Japon,False,False,False
2024-04-19 11:19:57.561761715,Leslie Williams,47,hombre,,,Japon,False,False,False
2024-04-19 11:29:27.514462467,Mary Bailey,35,hombre,37,mujer,Reino Unido,True,False,False
2024-04-19 11:37:08.334958360,Aaron Nolan,37,mujer,,,China,False,False,False
2024-04-19 11:37:17.307167811,Charles Harrison Jr.,38,mujer,40,hombre,Reino Unido,True,False,False
2024-04-19 11:38:33.121212037,Michael Allen,30,mujer,,,China,False,False,False
2024-04-19 11:41:33.687819936,Robyn Arnold,31,mujer,,,Reino Unido,False,False,False
2024-04-19 11:51:36.136269754,Andrew Barton,37,mujer,,,China,False,False,False
2024-04-19 11:55:22.238642136,Denise Jones,38,mujer,41,hombre,Japon,True,False,False
2024-04-19 11:56:14.399888254,Joseph Austin,32,mujer,,,Japon,False,False,False
2024-04-19 11:57:53.068173188,Robert Cannon,42,mujer,,,Japon,False,False,False
2024-04-19 12:00:31.834825310,Karen Watts,40,mujer,,,Japon,False,False,False
2024-04-19 12:03:22.589055943,Terry Miller,25,mujer,,,Japon,False,False,False
2024-04-19 12:03:27.446574468,Elizabeth Williamson,27,mujer,,,China,False,False,False
2024-04-19 12:03:27.616827241,Cheryl Hernandez,34,mujer,,,Reino Unido,False,False,False
2024-04-19 12:09:36.127816123,Jennifer Perez,37,mujer,,,China,False,False,False
2024-04-19 12:13:40.566131653,Brenda Clark,37,mujer,,,Japon,False,False,False
2024-04-19 12:15:13.855012933,Shelby Buchanan,19,hombre,,,Japon,False,False,False
2024-04-19 12:19:39.429158242,Steven Lee,40,mujer,,,China,False,False,False
2024-04-19 12:20:28.463095094,Michael Levy,29,mujer,,,Japon,False,False,False
2024-04-19 12:21:30.756335019,Teresa White,56,hombre,,,EEUU,False,False,False
2024-04-19 12:22:37.768777465,Brandon Martin,39,mujer,,,EEUU,False,False,False
2024-04-19 12:23:13.865246809,Jill Walker,29,mujer,,,EEUU,False,False,False
2024-04-19 12:27:48.603385213,Connie Jacobs,54,mujer,,,Reino Unido,False,False,False
2024-04-19 12:28:40.472208507,Mark King,41,hombre,,,EEUU,False,False,False
2024-04-19 12:30:06.998235331,Monique Garcia,51,hombre,,,China,False,False,False
2024-04-19 12:33:22.734904547,Ann Jimenez,32,mujer,,,Japon,False,False,False
2024-04-19 12:36:16.391057329,Jessica Murphy,35,mujer,,,Japon,False,False,False
2024-04-19 12:40:08.319326234,Roger Allen,43,mujer,,,Reino Unido,False,False,False
2024-04-19 12:45:35.275905331,Ricky Herrera,36,hombre,,,China,False,False,False
2024-04-19 12:46:59.084395582,Tracy Ramos,38,mujer,,,China,False,False,False
2024-04-19 12:48:53.772941158,Amanda Leonard,42,mujer,,,Reino Unido,False,False,False
2024-04-19 12:51:11.168827098,Michael Sellers,25,mujer,,,China,False,False,False
2024-04-19 13:04:56.928693473,Misty Salazar,29,mujer,,,Japon,False,False,False
2024-04-19 13:11:04.397213636,Angela Peterson,38,mujer,,,Japon,False,False,False
2024-04-19 13:14:36.491187223,Laura Kim,31,mujer,,,Japon,False,False,False
2024-04-19 13:23:36.230853732,Sara Velasquez,40,mujer,,,Reino Unido,False,False,False
2024-04-19 13:32:36.318149921,James Paul,39,mujer,,,EEUU,False,False,False
2024-04-19 13:36:50.844028899,William Novak,39,hombre,,,China,False,False,False
2024-04-19 13:38:22.436369778,Maria Massey,31,mujer,,,Japon,False,False,False
2024-04-19 13:39:43.772764767,Alyssa Benitez,41,mujer,,,Japon,False,False,False
2024-04-19 13:40:33.447329314,Stanley Floyd,37,mujer,,,China,False,False,False
2024-04-19 13:40:48.523623210,Judy Chavez,35,mujer,,,China,False,False,False
2024-04-19 13:47:59.178489987,Kevin Lee,53,hombre,,,China,False,False,False
2024-04-19 13:54:19.403912569,Christina Weeks,33,mujer,,,China,False,False,False
2024-04-19 14:00:43.021207865,Vanessa Mitchell,32,hombre,,,Japon,False,False,False
2024-04-19 14:02:40.034794618,Rachel Frost,31,mujer,,,Japon,False,False,False
2024-04-19 14:05:09.764008036,Tony Ellis,39,mujer,,,China,False,False,False
2024-04-19 14:06:06.603928107,Susan Schmidt,41,mujer,,,Japon,False,False,False
2024-04-19 14:07:25.495656950,David Williams,55,hombre,,,China,False,False,False
2024-04-19 14:08:12.527458512,James Garcia,41,mujer,,,China,False,False,False
2024-04-19 14:09:56.674278614,Daniel Trevino,20,mujer,,,China,False,False,False
2024-04-19 14:10:46.858687862,Dillon Roberts,46,hombre,,,China,False,False,False
2024-04-19 14:11:18.826891615,David Newman,32,mujer,,,Japon,False,False,False
2024-04-19 14:11:33.462054418,Mrs. Brooke Rollins,54,mujer,,,China,False,False,False
2024-04-19 14:17:36.761770959,Ms. Amanda Hart MD,34,mujer,,,China,False,False,False
2024-04-19 14:17:58.214644147,Janet Nunez,36,mujer,,,Reino Unido,False,False,False
2024-04-19 14:36:11.052653868,Sarah Green,38,mujer,,,China,False,False,False
2024-04-19 14:36:43.405942562,Phillip Chavez,35,mujer,,,China,False,False,False
2024-04-19 14:39:29.148684573,Jacob Woodard,38,mujer,,,China,False,False,False
2024-04-19 14:39:49.361541455,Susan Rodgers,49,mujer,49,hombre,China,True,False,False
2024-04-19 14:43:58.329360411,Christina Clayton,48,hombre,,,EEUU,False,False,False
2024-04-19 14:50:31.575728089,Jacob Pham,39,mujer,,,EEUU,False,False,False
2024-04-19 14:55:55.487426823,Bethany Wright,48,mujer,,,China,False,False,False
2024-04-19 14:57:15.630592194,Jenna White,56,mujer,,,China,False,False,False
2024-04-19 14:59:10.394705387,Ms. Sheila Jones MD,47,mujer,,,EEUU,False,False,False
2024-04-19 14:59:49.276228211,David Dixon,39,mujer,,,China,False,False,False
2024-04-19 15:02:01.276472119,Claudia Turner,57,mujer,39,mujer,Japon,True,False,False
2024-04-19 15:03:21.426754578,David James,42,mujer,,,Reino Unido,False,False,False
2024-04-19 15:04:21.725706047,Cynthia Cochran,30,mujer,,,Reino Unido,False,False,False
2024-04-19 15:04:24.148936166,Kevin Rush,33,mujer,,,Japon,False,False,False
2024-04-19 15:04:27.660345829,Taylor Gallegos,41,mujer,,,China,False,False,False
2024-04-19 15:05:40.267842737,Jeanette Alexander,35,mujer,,,Japon,False,False,False
2024-04-19 15:07:17.110430486,Brandi Harris,55,mujer,,,EEUU,False,False,False
2024-04-19 15:07:18.668261781,Mr. Timothy Mendoza MD,40,mujer,,,Reino Unido,False,False,False
2024-04-19 15:11:18.886634270,Wayne Perry,42,hombre,,,Reino Unido,False,False,False
2024-04-19 15:12:01.753975886,Lauren Estrada,28,mujer,,,China,False,False,False
2024-04-19 15:18:52.264020514,Joshua Chapman,25,mujer,,,Japon,False,False,False
2024-04-19 15:20:00.463208318,Ryan Newton,33,mujer,,,Japon,False,False,False
2024-04-19 15:24:06.135750242,Todd Rodriguez,41,mujer,,,Reino Unido,False,False,False
2024-04-19 15:25:11.595294279,Todd Walker,49,mujer,,,China,False,False,False
2024-04-19 15:27:15.732050803,Debra Williams,41,mujer,,,China,False,False,False
2024-04-19 15:29:49.796893123,Reginald Bishop,38,mujer,,,EEUU,False,False,False
2024-04-19 15:34:52.872269440,Christina Crawford,35,mujer,,,EEUU,False,False,False
2024-04-19 15:41:31.232907537,Tyler Cochran,31,mujer,41,hombre,China,True,False,False
2024-04-19 15:42:14.098678322,Mrs. Tracy Vasquez,37,mujer,,,EEUU,False,False,False
2024-04-19 15:49:47.909991046,Denise Shannon,18,mujer,,,Japon,False,False,False
2024-04-19 15:51:42.601125213,Angela Delgado DDS,30,mujer,,,China,False,False,False
2024-04-19 15:53:14.741814014,Shannon Walker,34,hombre,,,Japon,False,False,False
2024-04-19 15:53:31.327540298,Dr. Kristen Howard DVM,59,mujer,,,China,False,False,False
2024-04-19 15:53:44.644347311,Joyce Turner,29,hombre,,,Japon,False,False,False
2024-04-19 15:59:33.786087066,Tyrone Simmons,24,mujer,,,Japon,False,False,False
2024-04-19 16:05:34.006188112,Sandy Watson,29,mujer,,,China,False,False,False
2024-04-19 16:06:04.049572453,Kelly Williamson,52,mujer,,,China,False,False,False
2024-04-19 16:11:10.261668669,Ashley Lawrence,47,mujer,40,mujer,China,True,False,False
2024-04-19 16:12:01.401705247,Anthony Shelton,49,mujer,,,Reino Unido,False,False,False
2024-04-19 16:15:29.972891793,Tiffany Gates,41,mujer,,,China,False,False,False
2024-04-19 16:20:01.654890879,Matthew Bryant,28,hombre,42,hombre,Japon,True,False,False
2024-04-19 16:21:20.127685035,Dawn Wall,23,hombre,,,China,False,False,False
2024-04-19 16:27:06.257509785,Justin Crawford,50,hombre,,,China,False,False,False
2024-04-19 16:27:32.506630611,Christy Shaw,43,mujer,,,Japon,False,False,False
2024-04-19 16:28:42.293267204,Edwin Gross,42,mujer,,,Japon,False,False,False
2024-04-19 16:32:41.428623444,Ronald Mcdaniel,42,mujer,,,China,False,False,False
2024-04-19 16:35:59.542805694,Joseph Ramsey,39,hombre,,,EEUU,False,False,False
2024-04-19 16:39:44.561456961,Crystal Henson,47,mujer,,,China,False,False,False
2024-04-19 16:40:49.452793746,Kathleen Myers MD,40,mujer,,,China,False,False,False
2024-04-19 16:48:06.828235628,Rebecca Bauer MD,46,mujer,,,Japon,False,False,False
2024-04-19 16:48:37.681608339,Debbie Harris,54,hombre,,,Japon,False,False,False
2024-04-19 16:53:27.722714454,Michael Dickerson,43,mujer,,,Japon,False,False,False
2024-04-19 16:55:53.368350007,Scott Gomez,44,hombre,,,China,False,False,False
2024-04-19 16:56:01.060130252,Justin Gilbert,32,mujer,48,hombre,China,True,False,False
2024-04-19 16:56:59.344254868,Nicholas Schneider,43,mujer,,,China,False,False,False
2024-04-19 16:57:38.631720634,Ronald Hall,52,mujer,,,Japon,False,False,False
2024-04-19 16:57:58.110286078,Vanessa Anderson,58,mujer,,,Japon,False,False,False
2024-04-19 16:58:11.477121905,Richard Wright,37,mujer,,,China,False,False,False
2024-04-19 16:58:55.825248415,Jennifer Moreno,26,mujer,,,EEUU,False,False,False
2024-04-19 17:04:45.880903384,Melissa Pearson,40,mujer,,,Japon,False,False,False
2024-04-19 17:19:39.342811289,Ashley Kelley,38,mujer,,,Japon,False,False,False
2024-04-19 17:20:23.590773178,Jacqueline Jones,49,mujer,,,China,False,False,False
2024-04-19 17:23:05.568074422,Robert Valdez,28,hombre,,,China,False,False,False
2024-04-19 17:23:25.100381728,Gerald Johnson,20,mujer,,,China,False,False,False
2024-04-19 17:24:48.611433592,Kellie Johnston,30,mujer,,,Japon,False,False,False
2024-04-19 17:25:02.011554002,Jessica Mcclain,56,mujer,,,China,False,False,False
2024-04-19 17:27:52.439777824,Julie Hahn,45,mujer,,,Japon,False,False,False
2024-04-19 17:28:50.968348961,Rhonda Fleming,26,mujer,,,China,False,False,False
2024-04-19 17:30:12.815616987,Brian Gonzalez,41,mujer,,,China,False,False,False
2024-04-19 17:33:22.155223103,Carol Ramos,38,mujer,,,Japon,False,False,False
2024-04-19 17:37:07.378248019,Tanner Durham,50,mujer,,,EEUU,False,False,False
2024-04-19 17:37:41.826527013,Frank Martinez,47,mujer,,,China,False,False,False
2024-04-19 17:41:34.528089142,Philip Perkins,45,mujer,,,China,False,False,False
2024-04-19 17:54:15.886506470,Debra Morrow,23,mujer,,,Reino Unido,False,False,False
2024-04-19 18:03:00.450865410,Deborah Gomez,40,mujer,,,Japon,False,False,False
2024-04-19 18:05:59.735167426,Amanda Ellis,42,mujer,,,China,False,False,False
2024-04-19 18:06:50.902121437,Steven Braun,50,mujer,,,Japon,False,False,False
2024-04-19 18:12:05.094517788,John Marshall,24,mujer,,,China,False,False,False
2024-04-19 18:14:00.974240432,James Perez,45,mujer,,,EEUU,False,False,False
2024-04-19 18:17:54.720121521,Laura Cook,30,mujer,,,China,False,False,False
2024-04-19 18:26:33.796629023,Amy Robertson,33,mujer,,,Japon,False,False,False
2024-04-19 18:30:22.756155700,Paula Robbins,35,mujer,,,China,False,False,False
2024-04-19 18:35:20.430525606,April Fernandez,31,mujer,,,China,False,False,False
2024-04-19 18:40:02.793897642,Denise Rojas,30,mujer,,,EEUU,False,False,False
2024-04-19 18:42:34.979088837,Holly Williams,38,hombre,,,Japon,False,False,False
2024-04-19 18:42:43.490533666,Patricia Stone,48,hombre,41,hombre,Japon,True,False,False
2024-04-19 18:43:20.506469012,Joyce Schwartz,40,mujer,,,EEUU,False,False,False
2024-04-19 18:44:55.667908572,Thomas Roach,28,mujer,,,China,False,False,False
2024-04-19 18:46:25.817531606,Christopher Bass,46,mujer,,,Japon,False,False,False
2024-04-19 18:55:16.224802535,Mr. Michael Carlson,43,hombre,,,Japon,False,False,False
2024-04-19 18:59:46.190870373,Amanda Garcia,45,hombre,,,Japon,False,False,False
2024-04-19 19:05:15.800978465,Taylor Rocha,32,hombre,,,Japon,False,False,False
2024-04-19 19:09:21.506132928,Marcus Smith,38,mujer,,,Japon,False,False,False
2024-04-19 19:10:45.749994556,James Conrad,19,hombre,,,China,False,False,False
2024-04-19 19:14:04.372488643,Michael Morales,42,mujer,,,Japon,False,False,False
2024-04-19 19:15:18.988793774,Ashley Klein,23,mujer,,,China,False,False,False
2024-04-19 19:16:55.630821190,Amanda Gallagher,28,mujer,,,China,False,False,False
2024-04-19 19:18:54.165667576,William Wiley,29,mujer,,,China,False,False,False
2024-04-19 19:20:40.596522168,William James,39,mujer,,,Japon,False,False,False
2024-04-19 19:23:32.722673770,Todd Moore,21,hombre,,,China,False,False,False
2024-04-19 19:24:00.161035305,Stephanie Potter,54,mujer,,,Japon,False,False,False
2024-04-19 19:25:43.694915768,Jessica Smith,42,hombre,,,Japon,False,False,False
2024-04-19 19:30:00.280096385,Lawrence Dominguez,38,mujer,42,hombre,China,True,False,False
2024-04-19 19:37:17.553210083,Stephanie May,49,hombre,,,EEUU,False,False,False
2024-04-19 19:43:33.314978656,Frederick Riley,32,hombre,,,Japon,False,False,False
2024-04-19 19:44:48.477724953,Jose Chandler,40,mujer,43,hombre,Japon,True,False,False
2024-04-19 19:50:15.407964365,Joe Munoz,37,hombre,,,Japon,False,False,False
2024-04-19 19:55:13.528603693,Corey Johnson,52,mujer,,,China,False,False,False
2024-04-19 20:06:21.684403016,Emma Foster,45,mujer,,,Japon,False,False,False
2024-04-19 20:06:23.608391287,Mary Schneider,29,hombre,,,Japon,False,False,False
2024-04-19 20:06:57.126202931,Albert Burton,28,mujer,,,China,False,False,False
2024-04-19 20:18:50.633599384,Michelle Reynolds,30,mujer,,,Japon,False,False,False
2024-04-19 20:19:14.760138194,Jeffrey Sandoval,44,hombre,,,China,False,False,False
2024-04-19 20:19:35.519923854,Monique Turner,46,mujer,,,Japon,False,False,False
2024-04-19 20:33:52.333001214,Mallory Smith,45,mujer,,,China,False,False,False
2024-04-19 20:40:18.151334298,Andrew Yang,32,hombre,,,Japon,False,False,False
2024-04-19 20:46:43.906386670,Sydney Stewart,36,hombre,,,Japon,False,False,False
2024-04-19 20:47:54.550533820,David Wiley,40,mujer,,,Japon,False,False,False
2024-04-19 20:51:47.569250617,Scott Martinez,54,mujer,,,Japon,False,False,False
2024-04-19 20:55:49.116773885,Stacy Tucker,36,hombre,,,EEUU,False,False,False
2024-04-19 21:17:20.844284684,Emily Glover,31,hombre,,,Reino Unido,False,False,False
2024-04-19 21:21:44.738087621,Michele Parker,31,mujer,,,Japon,False,False,False
2024-04-19 21:24:01.735998091,Marcus Francis,57,mujer,,,Japon,False,False,False
2024-04-19 21:24:48.373965159,George Walter,50,hombre,,,Japon,False,False,False
2024-04-19 21:25:51.765547159,Shawn Hernandez,46,hombre,,,EEUU,False,False,False
2024-04-19 21:36:58.469687567,Donald Cruz,28,mujer,,,Japon,False,False,False
2024-04-19 21:41:40.575578761,Angela Anthony,41,hombre,40,hombre,Japon,True,False,False
2024-04-19 21:43:07.380896322,Robert Roberts,39,mujer,,,Japon,False,False,False
2024-04-19 21:45:33.518303961,Breanna Weeks,26,mujer,,,China,False,False,False
2024-04-19 21:47:43.383229371,Christopher Lee,34,mujer,,,China,False,False,False
2024-04-19 21:53:57.224857646,Tyler Potter,24,mujer,,,China,False,False,False
2024-04-19 21:54:13.569722016,Jennifer Duarte,44,mujer,,,Reino Unido,False,False,False
2024-04-19 21:55:50.553720277,Patrick Burns,31,mujer,,,Japon,False,False,False
2024-04-19 22:04:00.196871804,Joanna Jones,49,mujer,,,Japon,False,False,False
2024-04-19 22:08:13.466885278,Scott Santiago,34,mujer,,,China,False,False,False
2024-04-19 22:09:31.531061428,Gabriella Brown,43,mujer,,,EEUU,False,False,False
2024-04-19 22:15:37.589193612,Veronica Johnson,41,mujer,,,Japon,False,False,False
2024-04-19 22:16:26.204391192,Jared Hart,33,mujer,,,Reino Unido,False,False,False
2024-04-19 22:18:04.554584551,Denise Rodriguez,29,mujer,,,Reino Unido,False,False,False
2024-04-19 22:18:37.021433658,Austin Johnson,47,mujer,,,EEUU,False,False,False
2024-04-19 22:20:37.638797907,Dylan Brown,39,mujer,,,China,False,False,False
2024-04-19 22:21:58.554425615,Mary Mclaughlin,46,mujer,,,Japon,False,False,False
2024-04-19 22:24:38.383518194,Lucas Cobb,57,mujer,,,China,False,False,False
2024-04-19 22:40:54.588043827,Joshua Miller,54,hombre,,,China,False,False,False
2024-04-19 22:48:27.126106930,Melanie Arias,40,mujer,,,EEUU,False,False,False
2024-04-19 22:52:33.154545847,Ashley Henson,47,mujer,,,EEUU,False,False,False
2024-04-19 22:57:58.857053101,Daniel Morales,35,mujer,,,China,False,False,False
2024-04-19 23:03:49.116515924,Paul Villarreal,21,mujer,,,Japon,False,False,False
2024-04-19 23:12:17.313228094,Nicholas Watson,42,mujer,,,Japon,False,False,False
2024-04-19 23:14:31.147902397,Jamie Bauer,35,mujer,,,Japon,False,False,False
2024-04-19 23:18:01.461973971,Mr. Allen Dougherty,33,mujer,,,Reino Unido,False,False,False
2024-04-19 23:19:35.115375443,Gary Ramirez,38,mujer,,,China,False,False,False
2024-04-19 23:20:37.806669110,Sarah Carlson,38,mujer,,,China,False,False,False
2024-04-19 23:21:54.318868341,Stephanie Spencer,44,mujer,,,China,False,False,False
2024-04-19 23:33:47.287862013,April Miller,31,mujer,47,hombre,EEUU,True,True,False
2024-04-19 23:38:19.809411348,Donna Cole,42,mujer,,,Japon,False,False,False
2024-04-19 23:39:44.553329932,Teresa Davidson,39,mujer,41,hombre,Japon,True,False,False
2024-04-19 23:40:45.041215245,Jordan Lopez,33,mujer,,,Reino Unido,False,False,False
2024-04-19 23:40:51.698440803,Nicole Wood,43,mujer,,,Japon,False,False,False
2024-04-19 23:42:24.906389752,George Williams,41,mujer,,,EEUU,False,False,False
2024-04-19 23:46:29.914311227,James Morales,32,mujer,,,EEUU,False,False,False
2024-04-19 23:51:19.292984793,Robert Williams,46,hombre,,,Japon,False,False,False
2024-04-19 23:54:33.507923698,Anna Thomas,22,mujer,,,China,False,False,False
2024-04-19 23:57:57.773340561,Sergio Wood,35,hombre,,,Japon,False,False,False
2024-04-19 23:58:21.688771710,Michael Shepard,22,mujer,,,Japon,False,False,False
2024-04-20 00:00:11.765064805,John Horne,46,hombre,,,Japon,False,False,False
2024-04-20 00:00:40.454355500,Janice Aguilar,36,mujer,,,China,False,False,False
2024-04-20 00:04:40.556885956,Dr. Brian Keller Jr.,33,mujer,,,Japon,False,False,False
2024-04-20 00:06:13.522751295,Kimberly Kelly,38,mujer,,,Japon,False,False,False
2024-04-20 00:07:24.283988975,Mrs. Melissa Wilson,42,mujer,,,Reino Unido,False,False,False
2024-04-20 00:10:40.805370421,Deborah Larson,56,mujer,,,Japon,False,False,False
2024-04-20 00:12:47.906690635,Tyler Hill,49,mujer,40,hombre,EEUU,True,False,False
2024-04-20 00:14:06.430788407,Michael Flores,27,mujer,,,Japon,False,False,False
2024-04-20 00:23:28.298551614,Diana Brown,50,mujer,39,hombre,Japon,True,False,False
2024-04-20 00:23:38.432901104,Bill Harrison,16,mujer,,,China,False,False,False
2024-04-20 00:29:16.534992309,Jeanette Brown,52,mujer,,,China,False,False,False
2024-04-20 00:34:25.450528978,Scott Palmer Jr.,48,hombre,,,Japon,False,False,False
2024-04-20 00:46:48.125771267,Mr. Darryl Bowen,56,hombre,,,Japon,False,False,False
2024-04-20 00:47:55.066414075,Elizabeth Johnson,27,mujer,,,EEUU,False,False,False
2024-04-20 00:51:00.102670913,David Morgan,36,mujer,,,Japon,False,False,False
2024-04-20 00:55:19.921235438,Molly Taylor,45,mujer,,,EEUU,False,False,False
2024-04-20 00:56:29.507274794,Breanna Harrison,30,mujer,,,Reino Unido,False,False,False
2024-04-20 00:59:30.991621661,Ashley Lewis,41,mujer,,,China,False,False,False
2024-04-20 01:00:19.775121008,Ronald Jones PhD,43,mujer,40,mujer,China,True,False,False
2024-04-20 01:04:15.852684139,Nicholas Harrington,47,mujer,,,EEUU,False,False,False
2024-04-20 01:06:08.136773841,Jose Robinson,40,mujer,,,EEUU,False,False,False
2024-04-20 01:11:05.608701528,Michael Lowery,47,hombre,,,Japon,False,False,False
2024-04-20 01:11:38.155701856,Kimberly Ball,45,mujer,,,China,False,False,False
2024-04-20 01:17:00.095613754,Alexandria White,27,mujer,,,China,False,False,False
2024-04-20 01:19:53.019398421,Sharon Preston,41,mujer,,,China,False,False,False
2024-04-20 01:20:32.065494839,Donna Hunt,27,mujer,,,Japon,False,False,False
2024-04-20 01:22:58.263346058,Jerome Perkins,32,mujer,,,China,False,False,False
2024-04-20 01:23:43.274789058,Katherine Castro,43,mujer,47,hombre,China,True,False,False
2024-04-20 01:27:27.340065221,Alexandra Mills,42,mujer,,,China,False,False,False
2024-04-20 01:28:49.063491768,Jessica Fernandez,44,mujer,,,Reino Unido,False,False,False
2024-04-20 01:28:55.639486815,Catherine Cobb,27,mujer,,,Reino Unido,False,False,False
2024-04-20 01:29:48.278456871,Christopher Jackson,40,mujer,,,China,False,False,False
2024-04-20 01:30:44.851129045,Victoria Johnson,30,hombre,,,Japon,False,False,False
2024-04-20 01:31:06.858470155,John Mitchell,31,hombre,,,Japon,False,False,False
2024-04-20 01:33:36.890794285,Elizabeth Peters,53,mujer,,,Japon,False,False,False
2024-04-20 01:38:30.165690874,Dana Zimmerman,30,hombre,,,EEUU,False,False,False
2024-04-20 01:46:24.214560071,Elizabeth Nunez,33,hombre,,,China,False,False,False
2024-04-20 01:46:31.436525595,Cynthia Buck,31,mujer,,,China,False,False,False
2024-04-20 01:48:21.504980727,Jeremy Weiss,30,mujer,,,Japon,False,False,False
2024-04-20 01:51:41.793549124,Brian Tyler,24,hombre,,,EEUU,False,False,False
2024-04-20 01:57:37.289993531,Beth Smith,45,mujer,46,hombre,China,True,False,False
2024-04-20 02:09:34.516978321,Kayla Rios,37,hombre,,,China,False,False,False
2024-04-20 02:20:04.169695571,William Casey,32,mujer,,,China,False,False,False
2024-04-20 02:21:26.718911611,Amanda Thomas,36,hombre,,,EEUU,False,False,False
2024-04-20 02:28:00.106827547,Troy Wilkerson,50,mujer,,,China,False,False,False
2024-04-20 02:29:32.304683415,James Knight,41,mujer,,,China,False,False,False
2024-04-20 02:40:38.596385871,Jennifer Conley,29,hombre,,,China,False,False,False
2024-04-20 02:42:39.858308340,Debra Wilcox,31,mujer,,,China,False,False,False
2024-04-20 02:43:03.797509593,Ryan Ford,44,mujer,,,China,False,False,False
2024-04-20 02:46:34.094098391,Kelly Harris,46,mujer,,,China,False,False,False
2024-04-20 02:47:29.135072025,Allison Lynch,51,hombre,,,EEUU,False,False,False
2024-04-20 02:48:40.068045589,Paige Hart,41,mujer,,,Reino Unido,False,False,False
2024-04-20 02:49:34.863448116,Philip King,51,mujer,38,mujer,Japon,True,False,False
2024-04-20 02:49:48.997971042,Adam Matthews,32,hombre,,,China,False,False,False
2024-04-20 02:54:42.226958295,Ralph Lucas Jr.,41,mujer,,,China,False,False,False
2024-04-20 02:55:46.594544338,Kelly Melton,36,hombre,,,EEUU,False,False,False
2024-04-20 03:01:31.252520153,Laura Stewart,45,mujer,,,China,False,False,False
2024-04-20 03:02:58.331835249,Lisa Conrad,29,mujer,,,Japon,False,False,False
2024-04-20 03:04:32.252535755,Patrick Miller,44,hombre,,,China,False,False,False
2024-04-20 03:06:05.650594811,Cathy Jacobs,43,hombre,,,EEUU,False,False,False
2024-04-20 03:09:23.598323278,Patricia Gutierrez,27,mujer,,,Japon,False,False,False
2024-04-20 03:11:17.457919451,Philip Francis,34,mujer,,,Reino Unido,False,False,False
2024-04-20 03:12:15.703356274,Kristi Webb,33,mujer,,,EEUU,False,False,False
2024-04-20 03:13:10.143697948,Cindy Bautista,38,mujer,,,Japon,False,False,False
2024-04-20 03:16:38.682683392,Suzanne Mcdonald,45,hombre,,,China,False,False,False
2024-04-20 03:19:53.551641460,Dana Martin,26,mujer,,,EEUU,False,False,False
2024-04-20 03:23:13.016294650,Patrick Santiago,38,mujer,,,Japon,False,False,False
2024-04-20 03:23:55.887305669,Cody Lopez,45,mujer,,,China,False,False,False
2024-04-20 03:24:26.546027582,Mrs. Deborah Ferguson DDS,26,mujer,,,China,False,False,False
2024-04-20 03:25:10.190759561,Adam Anderson,38,mujer,,,Japon,False,False,False
2024-04-20 03:30:18.172569302,Robert Pierce,43,mujer,,,China,False,False,False
2024-04-20 03:30:57.398975089,Benjamin Kelly,54,mujer,,,Japon,False,False,False
2024-04-20 03:31:42.047684281,David Gray,30,mujer,38,hombre,EEUU,True,False,False
2024-04-20 03:33:43.932319025,Alejandra Coleman,34,mujer,,,EEUU,False,False,False
2024-04-20 03:36:50.202715814,David Collins,52,mujer,,,Reino Unido,False,False,False
2024-04-20 03:43:31.131805866,Jonathan Cherry,24,mujer,42,hombre,Reino Unido,True,False,False
2024-04-20 03:45:00.499425571,Nancy Manning,43,mujer,38,mujer,Reino Unido,True,False,False
2024-04-20 03:54:58.899518124,Jonathan Harvey,45,mujer,,,Japon,False,False,False
2024-04-20 03:58:55.257848876,Stephanie Donovan,34,mujer,,,China,False,False,False
2024-04-20 04:01:35.939939576,Kathryn Stewart,30,mujer,,,Reino Unido,False,False,False
2024-04-20 04:01:36.263148408,Amanda Hawkins,28,hombre,,,EEUU,False,False,False
2024-04-20 04:03:37.636862999,Stephanie Davis,29,mujer,,,Reino Unido,False,False,False
2024-04-20 04:06:42.980919277,Eduardo Johnson,43,mujer,,,Japon,False,False,False
